,Date,jci_vavs_air_flow_cfm,office_zone_temps_avg_F,out_temp_F,rtu_cooling_pid,rtu_power,rtu_supply_air_static_pressure_inchwc,rtu_supply_air_temp_F,trane_vavs_air_flow_cfm
459,2022-06-13 01:31:00,325.0,73.6,58.1,0.0,357.0,0.03183333333333333,70.3,0.0
460,2022-06-13 01:32:00,325.3333333333333,73.6,58.1,0.0,356.0,0.0319,70.3,0.0
464,2022-06-13 01:32:00,325.6666666666667,73.6,58.1,0.0,356.0,0.0319,70.3,0.0
465,2022-06-13 01:33:00,326.0,73.6,58.1,0.0,357.0,0.0319,70.3,0.0
468,2022-06-13 01:33:00,326.0,73.6,58.1,0.0,358.0,0.0319,70.26666666666667,0.0
469,2022-06-13 01:33:00,326.0,73.6,58.1,0.0,358.3333333333333,0.0319,70.23333333333333,0.0
470,2022-06-13 01:34:00,311.0,73.6,58.1,0.0,358.6666666666667,0.0319,70.2,0.0
471,2022-06-13 01:34:00,296.0,73.6,58.06666666666666,0.0,359.0,0.0319,70.2,0.0
475,2022-06-13 01:35:00,298.3333333333333,73.6,58.03333333333334,0.0,359.0,0.0319,70.2,0.0
477,2022-06-13 01:35:00,315.6666666666667,73.56666666666666,58.0,0.0,359.0,0.0319,70.2,0.0
479,2022-06-13 01:35:00,333.0,73.53333333333333,58.0,0.0,358.6666666666667,0.0319,70.2,0.0
480,2022-06-13 01:36:00,331.0,73.5,58.0,0.0,358.3333333333333,0.0319,70.2,0.0
483,2022-06-13 01:36:00,329.0,73.5,58.0,0.0,358.0,0.03183333333333333,70.16666666666667,0.0
484,2022-06-13 01:36:00,327.0,73.5,58.0,0.0,358.3333333333333,0.031766666666666665,70.13333333333334,0.0
485,2022-06-13 01:37:00,327.3333333333333,73.5,58.0,0.0,358.6666666666667,0.0317,70.1,0.0
488,2022-06-13 01:37:00,327.6666666666667,73.5,58.0,0.0,359.0,0.031766666666666665,70.06666666666666,0.0
490,2022-06-13 01:38:00,328.3333333333333,73.5,58.0,0.0,359.0,0.03183333333333333,70.03333333333333,0.0
493,2022-06-13 01:38:00,328.6666666666667,73.5,58.0,0.0,359.0,0.03183333333333333,70.0,0.0
494,2022-06-13 01:38:00,329.0,73.5,58.0,0.0,359.3333333333333,0.031766666666666665,70.0,0.0
495,2022-06-13 01:39:00,328.0,73.5,58.0,0.0,359.6666666666667,0.0317,70.0,0.0
499,2022-06-13 01:39:00,327.0,73.5,58.0,0.0,360.3333333333333,0.0317,70.0,0.0
500,2022-06-13 01:40:00,327.0,73.5,58.0,0.0,360.6666666666667,0.0317,70.0,0.0
503,2022-06-13 01:40:00,328.0,73.5,58.0,0.0,361.0,0.0317,69.96666666666667,0.0
504,2022-06-13 01:40:00,329.0,73.5,58.0,0.0,360.0,0.0317,69.93333333333334,0.0
505,2022-06-13 01:41:00,331.3333333333333,73.5,58.0,0.0,359.0,0.0317,69.9,0.0
509,2022-06-13 01:41:00,333.6666666666667,73.5,58.0,0.0,358.3333333333333,0.0317,69.9,0.0
510,2022-06-13 01:42:00,336.3333333333333,73.5,58.0,0.0,358.6666666666667,0.0317,69.9,0.0
513,2022-06-13 01:42:00,336.6666666666667,73.5,58.0,0.0,359.0,0.031766666666666665,69.9,0.0
515,2022-06-13 01:43:00,333.6666666666667,73.5,58.0,0.0,359.0,0.03183333333333333,69.9,0.0
518,2022-06-13 01:43:00,330.3333333333333,73.5,58.0,0.0,359.0,0.03183333333333333,69.86666666666667,0.0
519,2022-06-13 01:43:00,327.0,73.5,58.0,0.0,359.6666666666667,0.031766666666666665,69.83333333333333,0.0
520,2022-06-13 01:44:00,329.0,73.5,58.0,0.0,360.3333333333333,0.0317,69.8,0.0
521,2022-06-13 01:44:00,331.0,73.5,57.96666666666667,0.0,361.0,0.0317,69.8,0.0
523,2022-06-13 01:44:00,333.0,73.5,57.93333333333334,0.0,361.0,0.031733333333333336,69.8,0.0
525,2022-06-13 01:45:00,334.0,73.5,57.9,0.0,361.0,0.031766666666666665,69.8,0.0
528,2022-06-13 01:45:00,335.0,73.5,57.9,0.0,361.0,0.03183333333333333,69.76666666666667,0.0
529,2022-06-13 01:45:00,336.0,73.5,57.9,0.0,360.6666666666667,0.03186666666666667,69.73333333333333,0.0
530,2022-06-13 01:46:00,335.0,73.5,57.9,0.0,360.3333333333333,0.0319,69.7,0.0
533,2022-06-13 01:46:00,334.0,73.5,57.9,0.0,360.0,0.0319,69.73333333333333,0.0
534,2022-06-13 01:46:00,333.0,73.5,57.9,0.0,359.6666666666667,0.0319,69.76666666666667,0.0
535,2022-06-13 01:47:00,330.0,73.5,57.9,0.0,359.3333333333333,0.0319,69.8,0.0
540,2022-06-13 01:48:00,330.0,73.5,57.9,0.0,359.0,0.0319,69.8,0.0
541,2022-06-13 01:48:00,330.0,73.5,57.86666666666667,0.0,359.0,0.0319,69.8,0.0
544,2022-06-13 01:48:00,333.0,73.5,57.833333333333336,0.0,359.6666666666667,0.0319,69.8,0.0
545,2022-06-13 01:49:00,333.0,73.5,57.8,0.0,360.3333333333333,0.0319,69.8,0.0
548,2022-06-13 01:49:00,333.0,73.5,57.8,0.0,361.0,0.03183333333333333,69.76666666666667,0.0
549,2022-06-13 01:49:00,333.0,73.5,57.8,0.0,360.6666666666667,0.031766666666666665,69.73333333333333,0.0
550,2022-06-13 01:50:00,331.0,73.5,57.8,0.0,360.3333333333333,0.0317,69.7,0.0
553,2022-06-13 01:50:00,329.0,73.5,57.8,0.0,360.0,0.031766666666666665,69.7,0.0
554,2022-06-13 01:50:00,327.0,73.5,57.8,0.0,359.6666666666667,0.03183333333333333,69.7,0.0
555,2022-06-13 01:51:00,329.0,73.5,57.8,0.0,359.3333333333333,0.0319,69.7,0.0
557,2022-06-13 01:51:00,331.0,73.46666666666667,57.8,0.0,359.0,0.0319,69.7,0.0
558,2022-06-13 01:51:00,333.0,73.43333333333334,57.8,0.0,359.0,0.03183333333333333,69.73333333333333,0.0
559,2022-06-13 01:51:00,333.0,73.4,57.8,0.0,359.6666666666667,0.031766666666666665,69.76666666666667,0.0
560,2022-06-13 01:52:00,333.0,73.4,57.8,0.0,360.3333333333333,0.0317,69.8,0.0
561,2022-06-13 01:52:00,333.0,73.4,57.76666666666667,0.0,361.0,0.0317,69.8,0.0
563,2022-06-13 01:52:00,333.0,73.4,57.73333333333333,0.0,361.0,0.031766666666666665,69.8,0.0
564,2022-06-13 01:52:00,333.0,73.4,57.7,0.0,360.6666666666667,0.03183333333333333,69.8,0.0
565,2022-06-13 01:53:00,330.6666666666667,73.4,57.7,0.0,360.3333333333333,0.0319,69.8,0.0
568,2022-06-13 01:53:00,328.3333333333333,73.4,57.7,0.0,360.0,0.0319,69.76666666666667,0.0
569,2022-06-13 01:53:00,326.0,73.4,57.7,0.0,360.3333333333333,0.0319,69.73333333333333,0.0
570,2022-06-13 01:54:00,328.3333333333333,73.4,57.7,0.0,360.6666666666667,0.0319,69.7,0.0
575,2022-06-13 01:55:00,335.6666666666667,73.4,57.7,0.0,361.0,0.0319,69.7,0.0
578,2022-06-13 01:55:00,343.0,73.4,57.7,0.0,361.0,0.03183333333333333,69.66666666666667,0.0
579,2022-06-13 01:55:00,348.0,73.4,57.7,0.0,360.6666666666667,0.031766666666666665,69.63333333333334,0.0
580,2022-06-13 01:56:00,337.6666666666667,73.4,57.7,0.0,360.3333333333333,0.0317,69.6,0.0
583,2022-06-13 01:56:00,327.3333333333333,73.4,57.7,0.0,360.0,0.031766666666666665,69.6,0.0
584,2022-06-13 01:56:00,317.0,73.4,57.7,0.0,360.3333333333333,0.03183333333333333,69.6,0.0
585,2022-06-13 01:57:00,319.6666666666667,73.4,57.7,0.0,360.6666666666667,0.0319,69.6,0.0
586,2022-06-13 01:57:00,322.3333333333333,73.4,57.666666666666664,0.0,361.0,0.0319,69.6,0.0
589,2022-06-13 01:57:00,325.0,73.4,57.63333333333333,0.0,360.3333333333333,0.0319,69.6,0.0
590,2022-06-13 01:58:00,325.3333333333333,73.4,57.6,0.0,359.6666666666667,0.0319,69.6,0.0
593,2022-06-13 01:58:00,325.6666666666667,73.4,57.6,0.0,359.0,0.03183333333333333,69.56666666666666,0.0
594,2022-06-13 01:58:00,326.0,73.4,57.6,0.0,360.0,0.031766666666666665,69.53333333333333,0.0
595,2022-06-13 01:59:00,326.0,73.4,57.6,0.0,361.0,0.0317,69.5,0.0
598,2022-06-13 01:59:00,326.0,73.4,57.6,0.0,362.0,0.0317,69.53333333333333,0.0
600,2022-06-13 02:00:00,326.0,73.4,57.6,0.0,362.0,0.0317,69.56666666666666,0.0
601,2022-06-13 02:00:00,326.0,73.4,57.56666666666666,0.0,362.0,0.0317,69.6,0.0
603,2022-06-13 02:00:00,326.0,73.4,57.53333333333334,0.0,362.0,0.031766666666666665,69.6,0.0
604,2022-06-13 02:00:00,326.0,73.4,57.5,0.0,361.6666666666667,0.03183333333333333,69.6,0.0
605,2022-06-13 02:01:00,328.3333333333333,73.4,57.5,0.0,361.3333333333333,0.0319,69.6,0.0
608,2022-06-13 02:01:00,330.6666666666667,73.4,57.5,0.0,361.0,0.0319,69.63333333333333,0.0
609,2022-06-13 02:01:00,333.0,73.4,57.5,0.0,360.0,0.0319,69.66666666666667,0.0
610,2022-06-13 02:02:00,330.6666666666667,73.4,57.5,0.0,359.0,0.0319,69.7,0.0
613,2022-06-13 02:02:00,328.3333333333333,73.4,57.5,0.0,358.0,0.0319,69.66666666666667,0.0
614,2022-06-13 02:02:00,326.0,73.4,57.5,0.0,359.0,0.0319,69.63333333333333,0.0
615,2022-06-13 02:03:00,328.3333333333333,73.4,57.5,0.0,360.0,0.0319,69.6,0.0
616,2022-06-13 02:03:00,330.6666666666667,73.4,57.46666666666667,0.0,361.0,0.0319,69.6,0.0
620,2022-06-13 02:04:00,333.3333333333333,73.4,57.43333333333334,0.0,361.0,0.0319,69.6,0.0
623,2022-06-13 02:04:00,333.6666666666667,73.4,57.4,0.0,361.0,0.03186666666666666,69.6,0.0
625,2022-06-13 02:05:00,331.6666666666667,73.4,57.4,0.0,361.0,0.03183333333333333,69.6,0.0
628,2022-06-13 02:05:00,329.3333333333333,73.4,57.4,0.0,361.0,0.03183333333333333,69.6,0.0
629,2022-06-13 02:05:00,327.0,73.4,57.4,0.0,360.6666666666667,0.03186666666666667,69.6,0.0
630,2022-06-13 02:06:00,329.0,73.4,57.4,0.0,360.3333333333333,0.0319,69.6,0.0
633,2022-06-13 02:06:00,331.0,73.4,57.4,0.0,360.0,0.03183333333333333,69.56666666666666,0.0
634,2022-06-13 02:06:00,333.0,73.4,57.4,0.0,359.0,0.031766666666666665,69.53333333333332,0.0
635,2022-06-13 02:07:00,337.6666666666667,73.4,57.4,0.0,358.0,0.0317,69.5,0.0
636,2022-06-13 02:07:00,342.3333333333333,73.4,57.36666666666667,0.0,357.0,0.0317,69.5,0.0
638,2022-06-13 02:07:00,347.0,73.4,57.333333333333336,0.0,357.0,0.031766666666666665,69.5,0.0
639,2022-06-13 02:07:00,347.0,73.4,57.3,0.0,358.0,0.03183333333333333,69.5,0.0
640,2022-06-13 02:08:00,340.6666666666667,73.4,57.3,0.0,359.0,0.0319,69.5,0.0
644,2022-06-13 02:08:00,334.3333333333333,73.4,57.3,0.0,359.3333333333333,0.0319,69.5,0.0
645,2022-06-13 02:09:00,329.6666666666667,73.4,57.3,0.0,358.6666666666667,0.0319,69.5,0.0
648,2022-06-13 02:09:00,331.3333333333333,73.4,57.3,0.0,358.0,0.03183333333333333,69.5,0.0
649,2022-06-13 02:09:00,333.0,73.4,57.3,0.0,358.3333333333333,0.031766666666666665,69.5,0.0
650,2022-06-13 02:10:00,331.0,73.4,57.3,0.0,358.6666666666667,0.0317,69.5,0.0
653,2022-06-13 02:10:00,329.0,73.4,57.3,0.0,359.0,0.03173333333333333,69.46666666666668,0.0
654,2022-06-13 02:10:00,327.0,73.4,57.3,0.0,358.3333333333333,0.031766666666666665,69.43333333333334,0.0
655,2022-06-13 02:11:00,327.0,73.4,57.3,0.0,357.6666666666667,0.0318,69.4,0.0
658,2022-06-13 02:11:00,327.0,73.4,57.3,0.0,357.0,0.031766666666666665,69.4,0.0
659,2022-06-13 02:11:00,327.0,73.4,57.3,0.0,357.3333333333333,0.031733333333333336,69.4,0.0
660,2022-06-13 02:12:00,329.3333333333333,73.4,57.3,0.0,357.6666666666667,0.0317,69.4,0.0
661,2022-06-13 02:12:00,331.6666666666667,73.4,57.26666666666667,0.0,358.0,0.0317,69.4,0.0
663,2022-06-13 02:12:00,334.0,73.4,57.23333333333333,0.0,358.0,0.031766666666666665,69.4,0.0
665,2022-06-13 02:13:00,331.3333333333333,73.4,57.2,0.0,358.0,0.03183333333333333,69.4,0.0
668,2022-06-13 02:13:00,328.6666666666667,73.4,57.2,0.0,358.0,0.0319,69.36666666666666,0.0
669,2022-06-13 02:13:00,326.0,73.4,57.2,0.0,358.3333333333333,0.0319,69.33333333333333,0.0
670,2022-06-13 02:14:00,326.0,73.4,57.2,0.0,358.6666666666667,0.0319,69.3,0.0
674,2022-06-13 02:14:00,326.0,73.4,57.2,0.0,358.6666666666667,0.0319,69.3,0.0
675,2022-06-13 02:15:00,328.0,73.4,57.2,0.0,358.3333333333333,0.0319,69.3,0.0
679,2022-06-13 02:15:00,330.0,73.4,57.2,0.0,358.3333333333333,0.0319,69.3,0.0
680,2022-06-13 02:16:00,330.6666666666667,73.4,57.2,0.0,358.6666666666667,0.0319,69.3,0.0
682,2022-06-13 02:16:00,329.3333333333333,73.36666666666667,57.2,0.0,359.0,0.0319,69.3,0.0
683,2022-06-13 02:16:00,328.0,73.33333333333333,57.2,0.0,359.0,0.03183333333333333,69.26666666666667,0.0
684,2022-06-13 02:16:00,328.0,73.3,57.2,0.0,359.3333333333333,0.031766666666666665,69.23333333333333,0.0
685,2022-06-13 02:17:00,328.0,73.3,57.2,0.0,359.6666666666667,0.0317,69.2,0.0
686,2022-06-13 02:17:00,328.0,73.3,57.166666666666664,0.0,360.0,0.0317,69.2,0.0
688,2022-06-13 02:17:00,328.0,73.3,57.13333333333333,0.0,360.0,0.031766666666666665,69.2,0.0
689,2022-06-13 02:17:00,328.0,73.3,57.1,0.0,359.0,0.03183333333333333,69.2,0.0
690,2022-06-13 02:18:00,328.0,73.3,57.1,0.0,358.0,0.0319,69.2,0.0
693,2022-06-13 02:18:00,328.0,73.3,57.1,0.0,357.0,0.03183333333333333,69.16666666666667,0.0
695,2022-06-13 02:19:00,327.6666666666667,73.3,57.1,0.0,357.0,0.031766666666666665,69.13333333333334,0.0
699,2022-06-13 02:19:00,327.3333333333333,73.3,57.1,0.0,356.6666666666667,0.0317,69.1,0.0
700,2022-06-13 02:20:00,329.6666666666667,73.3,57.1,0.0,356.3333333333333,0.0317,69.1,0.0
705,2022-06-13 02:21:00,332.6666666666667,73.3,57.1,0.0,356.0,0.0317,69.1,0.0
709,2022-06-13 02:21:00,335.6666666666667,73.3,57.1,0.0,356.3333333333333,0.0317,69.1,0.0
710,2022-06-13 02:22:00,335.0,73.3,57.1,0.0,356.6666666666667,0.0317,69.1,0.0
713,2022-06-13 02:22:00,334.0,73.3,57.1,0.0,357.0,0.031766666666666665,69.1,0.0
714,2022-06-13 02:22:00,333.0,73.3,57.1,0.0,357.3333333333333,0.03183333333333333,69.1,0.0
715,2022-06-13 02:23:00,333.0,73.3,57.1,0.0,357.6666666666667,0.0319,69.1,0.0
719,2022-06-13 02:23:00,333.0,73.3,57.1,0.0,357.6666666666667,0.0319,69.1,0.0
720,2022-06-13 02:24:00,331.0,73.3,57.1,0.0,357.3333333333333,0.0319,69.1,0.0
723,2022-06-13 02:24:00,329.0,73.3,57.1,0.0,357.0,0.03183333333333333,69.1,0.0
725,2022-06-13 02:25:00,327.0,73.3,57.1,0.0,357.0,0.031766666666666665,69.1,0.0
728,2022-06-13 02:25:00,327.0,73.3,57.1,0.0,357.0,0.0317,69.06666666666666,0.0
729,2022-06-13 02:25:00,327.0,73.3,57.1,0.0,357.3333333333333,0.0317,69.03333333333333,0.0
730,2022-06-13 02:26:00,329.0,73.3,57.1,0.0,357.6666666666667,0.0317,69.0,0.0
734,2022-06-13 02:26:00,331.0,73.3,57.1,0.0,357.3333333333333,0.0317,69.0,0.0
735,2022-06-13 02:27:00,338.0,73.3,57.1,0.0,356.6666666666667,0.0317,69.0,0.0
738,2022-06-13 02:27:00,343.0,73.3,57.1,0.0,356.0,0.031766666666666665,69.0,0.0
739,2022-06-13 02:27:00,348.0,73.3,57.1,0.0,356.6666666666667,0.03183333333333333,69.0,0.0
740,2022-06-13 02:28:00,347.6666666666667,73.3,57.1,0.0,357.3333333333333,0.0319,69.0,0.0
744,2022-06-13 02:28:00,347.3333333333333,73.3,57.1,0.0,357.6666666666667,0.0319,69.0,0.0
745,2022-06-13 02:29:00,340.0,73.3,57.1,0.0,357.3333333333333,0.0319,69.0,0.0
748,2022-06-13 02:29:00,333.0,73.3,57.1,0.0,357.0,0.03183333333333333,69.0,0.0
750,2022-06-13 02:30:00,326.3333333333333,73.3,57.1,0.0,357.0,0.031766666666666665,69.0,0.0
753,2022-06-13 02:30:00,326.6666666666667,73.3,57.1,0.0,357.0,0.031766666666666665,69.03333333333333,0.0
754,2022-06-13 02:30:00,327.0,73.3,57.1,0.0,356.3333333333333,0.03183333333333333,69.06666666666666,0.0
755,2022-06-13 02:31:00,329.3333333333333,73.3,57.1,0.0,355.6666666666667,0.0319,69.1,0.0
758,2022-06-13 02:31:00,331.6666666666667,73.3,57.1,0.0,355.0,0.03183333333333333,69.06666666666666,0.0
759,2022-06-13 02:31:00,334.0,73.3,57.1,0.0,356.0,0.031766666666666665,69.03333333333333,0.0
760,2022-06-13 02:32:00,333.0,73.3,57.1,0.0,357.0,0.0317,69.0,0.0
763,2022-06-13 02:32:00,332.0,73.3,57.1,0.0,358.0,0.031766666666666665,68.96666666666667,0.0
765,2022-06-13 02:33:00,334.0,73.3,57.1,0.0,358.0,0.03183333333333333,68.93333333333334,0.0
766,2022-06-13 02:33:00,337.0,73.3,57.06666666666666,0.0,358.0,0.0319,68.9,0.0
768,2022-06-13 02:33:00,340.0,73.3,57.03333333333334,0.0,358.0,0.031966666666666664,68.9,0.0
769,2022-06-13 02:33:00,340.0,73.3,57.0,0.0,357.3333333333333,0.03203333333333333,68.9,0.0
770,2022-06-13 02:34:00,337.0,73.3,57.0,0.0,356.6666666666667,0.0321,68.9,0.0
773,2022-06-13 02:34:00,334.0,73.3,57.0,0.0,356.0,0.03203333333333333,68.9,0.0
774,2022-06-13 02:34:00,331.0,73.3,57.0,0.0,357.0,0.031966666666666664,68.9,0.0
775,2022-06-13 02:35:00,333.6666666666667,73.3,57.0,0.0,358.0,0.0319,68.9,0.0
778,2022-06-13 02:35:00,336.3333333333333,73.3,57.0,0.0,359.0,0.0319,68.86666666666667,0.0
779,2022-06-13 02:35:00,339.0,73.3,57.0,0.0,358.0,0.0319,68.83333333333333,0.0
780,2022-06-13 02:36:00,345.0,73.3,57.0,0.0,357.0,0.0319,68.8,0.0
784,2022-06-13 02:36:00,351.0,73.3,57.0,0.0,356.6666666666667,0.0319,68.8,0.0
785,2022-06-13 02:37:00,349.6666666666667,73.3,57.0,0.0,357.3333333333333,0.0319,68.8,0.0
790,2022-06-13 02:38:00,347.0,73.3,57.0,0.0,358.0,0.0319,68.8,0.0
791,2022-06-13 02:38:00,344.3333333333333,73.3,56.96666666666667,0.0,358.0,0.0319,68.8,0.0
793,2022-06-13 02:38:00,349.0,73.3,56.93333333333334,0.0,358.0,0.03183333333333333,68.76666666666667,0.0
794,2022-06-13 02:38:00,349.0,73.3,56.9,0.0,357.3333333333333,0.031766666666666665,68.73333333333333,0.0
795,2022-06-13 02:39:00,350.0,73.3,56.9,0.0,356.6666666666667,0.0317,68.7,0.0
797,2022-06-13 02:39:00,351.0,73.26666666666667,56.9,0.0,356.0,0.0317,68.7,0.0
798,2022-06-13 02:39:00,352.0,73.23333333333333,56.9,0.0,356.0,0.031766666666666665,68.73333333333333,0.0
799,2022-06-13 02:39:00,352.0,73.2,56.9,0.0,356.3333333333333,0.03183333333333333,68.76666666666667,0.0
800,2022-06-13 02:40:00,346.3333333333333,73.2,56.9,0.0,356.6666666666667,0.0319,68.8,0.0
803,2022-06-13 02:40:00,340.6666666666667,73.2,56.9,0.0,357.0,0.0319,68.76666666666667,0.0
805,2022-06-13 02:41:00,335.0,73.2,56.9,0.0,357.0,0.0319,68.73333333333333,0.0
808,2022-06-13 02:41:00,335.0,73.2,56.9,0.0,357.0,0.03183333333333333,68.7,0.0
809,2022-06-13 02:41:00,335.0,73.2,56.9,0.0,357.3333333333333,0.031766666666666665,68.7,0.0
810,2022-06-13 02:42:00,333.3333333333333,73.2,56.9,0.0,357.6666666666667,0.0317,68.7,0.0
813,2022-06-13 02:42:00,331.6666666666667,73.2,56.9,0.0,358.0,0.0317,68.66666666666667,0.0
815,2022-06-13 02:43:00,340.0,73.2,56.9,0.0,358.0,0.0317,68.63333333333333,0.0
818,2022-06-13 02:43:00,350.0,73.2,56.9,0.0,358.0,0.031766666666666665,68.56666666666666,0.0
820,2022-06-13 02:44:00,358.6666666666667,73.2,56.9,0.0,358.0,0.03183333333333333,68.53333333333332,0.0
823,2022-06-13 02:44:00,357.3333333333333,73.2,56.9,0.0,358.0,0.03183333333333333,68.5,0.0
824,2022-06-13 02:44:00,356.0,73.2,56.9,0.0,357.3333333333333,0.031766666666666665,68.5,0.0
825,2022-06-13 02:45:00,349.0,73.2,56.9,0.0,356.6666666666667,0.0317,68.5,0.0
828,2022-06-13 02:45:00,342.0,73.2,56.9,0.0,356.0,0.0317,68.46666666666668,0.0
829,2022-06-13 02:45:00,335.0,73.2,56.9,0.0,356.3333333333333,0.0317,68.43333333333334,0.0
830,2022-06-13 02:46:00,336.0,73.2,56.9,0.0,356.6666666666667,0.0317,68.4,0.0
833,2022-06-13 02:46:00,337.0,73.2,56.9,0.0,357.0,0.0317,68.43333333333334,0.0
834,2022-06-13 02:46:00,338.0,73.2,56.9,0.0,357.6666666666667,0.0317,68.46666666666668,0.0
835,2022-06-13 02:47:00,346.0,73.2,56.9,0.0,358.3333333333333,0.0317,68.5,0.0
838,2022-06-13 02:47:00,354.0,73.2,56.9,0.0,359.0,0.031766666666666665,68.46666666666665,0.0
839,2022-06-13 02:47:00,362.0,73.2,56.9,0.0,358.3333333333333,0.03183333333333333,68.43333333333334,0.0
840,2022-06-13 02:48:00,354.0,73.2,56.9,0.0,357.6666666666667,0.0319,68.4,0.0
843,2022-06-13 02:48:00,346.0,73.2,56.9,0.0,357.0,0.03183333333333333,68.4,0.0
845,2022-06-13 02:49:00,337.0,73.2,56.9,0.0,357.0,0.031766666666666665,68.4,0.0
849,2022-06-13 02:49:00,336.0,73.2,56.9,0.0,356.6666666666667,0.0317,68.4,0.0
850,2022-06-13 02:50:00,341.3333333333333,73.2,56.9,0.0,356.3333333333333,0.0317,68.4,0.0
853,2022-06-13 02:50:00,347.6666666666667,73.2,56.9,0.0,356.0,0.0317,68.36666666666667,0.0
855,2022-06-13 02:51:00,349.6666666666667,73.2,56.9,0.0,356.0,0.0317,68.33333333333333,0.0
858,2022-06-13 02:51:00,345.3333333333333,73.2,56.9,0.0,356.0,0.031766666666666665,68.3,0.0
859,2022-06-13 02:51:00,341.0,73.2,56.9,0.0,356.3333333333333,0.03183333333333333,68.3,0.0
860,2022-06-13 02:52:00,344.6666666666667,73.2,56.9,0.0,356.6666666666667,0.0319,68.3,0.0
863,2022-06-13 02:52:00,348.3333333333333,73.2,56.9,0.0,357.0,0.03183333333333333,68.3,0.0
865,2022-06-13 02:53:00,347.3333333333333,73.2,56.9,0.0,357.0,0.031766666666666665,68.3,0.0
868,2022-06-13 02:53:00,342.6666666666667,73.2,56.9,0.0,357.0,0.031766666666666665,68.3,0.0
869,2022-06-13 02:53:00,338.0,73.2,56.9,0.0,357.3333333333333,0.03183333333333333,68.3,0.0
870,2022-06-13 02:54:00,344.6666666666667,73.2,56.9,0.0,357.6666666666667,0.0319,68.3,0.0
874,2022-06-13 02:54:00,351.3333333333333,73.2,56.9,0.0,357.6666666666667,0.0319,68.3,0.0
875,2022-06-13 02:55:00,358.6666666666667,73.2,56.9,0.0,357.3333333333333,0.0319,68.3,0.0
878,2022-06-13 02:55:00,359.3333333333333,73.2,56.9,0.0,357.0,0.03183333333333333,68.3,0.0
879,2022-06-13 02:55:00,360.0,73.2,56.9,0.0,357.3333333333333,0.031766666666666665,68.3,0.0
880,2022-06-13 02:56:00,361.0,73.2,56.9,0.0,357.6666666666667,0.0317,68.3,0.0
882,2022-06-13 02:56:00,362.0,73.16666666666667,56.9,0.0,358.0,0.0317,68.3,0.0
883,2022-06-13 02:56:00,363.0,73.13333333333333,56.9,0.0,358.0,0.031766666666666665,68.26666666666667,0.0
884,2022-06-13 02:56:00,363.0,73.1,56.9,0.0,358.6666666666667,0.03183333333333333,68.23333333333333,0.0
885,2022-06-13 02:57:00,355.0,73.1,56.9,0.0,359.3333333333333,0.0319,68.2,0.0
888,2022-06-13 02:57:00,347.0,73.1,56.9,0.0,360.0,0.03183333333333333,68.2,0.0
889,2022-06-13 02:57:00,339.0,73.1,56.9,0.0,359.6666666666667,0.031766666666666665,68.2,0.0
890,2022-06-13 02:58:00,347.0,73.1,56.9,0.0,359.3333333333333,0.0317,68.2,0.0
893,2022-06-13 02:58:00,355.0,73.1,56.9,0.0,359.0,0.031766666666666665,68.2,0.0
894,2022-06-13 02:58:00,363.0,73.1,56.9,0.0,360.0,0.03183333333333333,68.2,0.0
895,2022-06-13 02:59:00,362.3333333333333,73.1,56.9,0.0,361.0,0.0319,68.2,0.0
898,2022-06-13 02:59:00,361.6666666666667,73.1,56.9,0.0,362.0,0.0319,68.23333333333333,0.0
899,2022-06-13 02:59:00,361.0,73.1,56.9,0.0,360.6666666666667,0.0319,68.26666666666667,0.0
900,2022-06-13 03:00:00,361.0,73.1,56.9,0.0,359.3333333333333,0.0319,68.3,0.0
901,2022-06-13 03:00:00,361.0,73.1,56.86666666666667,0.0,358.0,0.0319,68.3,0.0
903,2022-06-13 03:00:00,361.0,73.1,56.833333333333336,0.0,358.0,0.0319,68.26666666666667,0.0
904,2022-06-13 03:00:00,361.0,73.1,56.8,0.0,358.6666666666667,0.0319,68.23333333333333,0.0
905,2022-06-13 03:01:00,361.6666666666667,73.1,56.8,0.0,359.3333333333333,0.0319,68.2,0.0
909,2022-06-13 03:01:00,362.3333333333333,73.1,56.8,0.0,359.3333333333333,0.0319,68.2,0.0
910,2022-06-13 03:02:00,354.6666666666667,73.1,56.8,0.0,358.6666666666667,0.0319,68.2,0.0
913,2022-06-13 03:02:00,346.3333333333333,73.1,56.8,0.0,358.0,0.03183333333333333,68.2,0.0
915,2022-06-13 03:03:00,345.6666666666667,73.1,56.8,0.0,358.0,0.031766666666666665,68.2,0.0
920,2022-06-13 03:04:00,346.0,73.1,56.8,0.0,358.0,0.0317,68.2,0.0
923,2022-06-13 03:04:00,346.3333333333333,73.1,56.8,0.0,358.0,0.031766666666666665,68.16666666666667,0.0
924,2022-06-13 03:04:00,339.0,73.1,56.8,0.0,357.6666666666667,0.03183333333333333,68.13333333333334,0.0
925,2022-06-13 03:05:00,346.6666666666667,73.1,56.8,0.0,357.3333333333333,0.0319,68.1,0.0
928,2022-06-13 03:05:00,354.3333333333333,73.1,56.8,0.0,357.0,0.03183333333333333,68.1,0.0
929,2022-06-13 03:05:00,362.0,73.1,56.8,0.0,357.6666666666667,0.031766666666666665,68.1,0.0
930,2022-06-13 03:06:00,361.6666666666667,73.1,56.8,0.0,358.3333333333333,0.0317,68.1,0.0
933,2022-06-13 03:06:00,361.3333333333333,73.1,56.8,0.0,359.0,0.0317,68.06666666666666,0.0
